ID;Name;Longitude_WGS84;Latitude_WGS84;NameOfStation;Line;ModeOnEvenDays;ModeOnOddDays;FullFeaturedBPAAmount;LittleFunctionalBPAAmount;BPAAmount;RepairOfEscalators;global_id;geoData
313;Шаболовская, выход 1 из вестибюля;37.6078527;55.7187168;Шаболовская;Калужско-Рижская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:46:15, по 2 пути в 05:57:25; последний поезд по 1 пути в 01:28:30, по 2 пути в 01:35:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:46:35, по 2 пути в 05:58:10; последний поезд по 1 пути в 01:28:30, по 2 пути в 01:35:00";2;3;5;;1774245;{type=Point, coordinates=[37.6078527, 55.7187168]}
320;Китай-город, вход-выход 11 в южный вестибюль;37.633601;55.753211;Китай-город;Калужско-Рижская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:44:00, по 2 пути в 05:49:05; последний поезд по 1 пути в 01:36:20, по 2 пути в 01:27:17";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:49:50; последний поезд по 1 пути в 01:36:20, по 2 пути в 01:27:17";0;4;4;01.04.2020-10.06.2020;1774247;{type=Point, coordinates=[37.633601, 55.753211]}
323;Китай-город, вход-выход 13 в южный вестибюль;37.633214;55.753031;Китай-город;Калужско-Рижская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:44:00, по 2 пути в 05:49:05; последний поезд по 1 пути в 01:36:20, по 2 пути в 01:27:23";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:49:50; последний поезд по 1 пути в 01:36:20, по 2 пути в 01:27:23";0;4;4;01.04.2020-10.06.2020;1774248;{type=Point, coordinates=[37.633214, 55.753031]}
329;Китай-город, вход-выход 7 в северный вестибюль;37.6318543;55.7570083;Китай-город;Калужско-Рижская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:44:00, по 2 пути в 05:49:05; последний поезд по 1 пути в 01:36:20, по 2 пути в 01:27:20";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:49:50; последний поезд по 1 пути в 01:36:20, по 2 пути в 01:27:20";0;4;4;;1774249;{type=Point, coordinates=[37.6318543, 55.7570083]}
425;Зябликово, вход-выход 11 в южный вестибюль;37.744950;55.611072;Зябликово;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:59:00; последний поезд по 1 пути в 02:02:00, по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:40:00; последний поезд по 1 пути в 02:02:00, по 2 пути в 01:03:00";2;0;2;;1774257;{type=Point, coordinates=[37.74495, 55.611072]}
591;Петровско-Разумовская, выход из вестибюля;37.5752041;55.8366001;Петровско-Разумовская;Серпуховско-Тимирязевская линия;"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:07:35, по 2 пути в 05:31:40; последний поезд по 1 пути в 01:49:35, по 2 пути в 01:13:55";"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:07:35, по 2 пути в 05:31:20; последний поезд по 1 пути в 01:49:35, по 2 пути в 01:13:55";;;;17.09.2020-15.10.2020;1774258;{type=Point, coordinates=[37.5752041, 55.8366001]}
593;Владыкино, вход-выход 2 из южного вестибюля;37.5894504;55.8460782;Владыкино;Серпуховско-Тимирязевская линия;"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:10:45, по 2 пути в 05:29:00; последний поезд по 1 пути в 01:52:00, по 2 пути в 01:11:15";"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:10:15, по 2 пути в 05:29:00; последний поезд по 1 пути в 01:52:00, по 2 пути в 01:11:15";;;;;1774259;{type=Point, coordinates=[37.5894504, 55.8460782]}
597;Отрадное, вход-выход 7 в южный вестибюль;37.603396;55.862508;Отрадное;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:01:50, по 2 пути в 05:54:25; последний поезд по 1 пути в 01:54:45, по 2 пути в 01:08:28";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:53:50, по 2 пути в 05:48:30; последний поезд по 1 пути в 01:54:45, по 2 пути в 01:08:28";2;1;3;;1774261;{type=Point, coordinates=[37.603396, 55.862508]}
697;Преображенская площадь, вход-выход 9 в южный вестибюль;37.7136586;55.7959432;Преображенская площадь;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:49:40; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:59:25; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";6;0;6;;1774262;{type=Point, coordinates=[37.7136586, 55.7959432]}
698;Преображенская площадь, вход-выход 10 в южный вестибюль;37.7139381;55.7953691;Преображенская площадь;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:49:40; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:59:25; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";6;0;6;;1774263;{type=Point, coordinates=[37.7139381, 55.7953691]}
430;Шипиловская, вход-выход 2 в южный вестибюль;37.7443096;55.6200017;Шипиловская;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:00, по 2 пути в 05:53:00; последний поезд по 1 пути в 02:00:00, по 2 пути в 01:05:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:40, по 2 пути в 05:42:00; последний поезд по 1 пути в 02:00:00, по 2 пути в 01:05:00";1;;1;;1774264;{type=Point, coordinates=[37.7443096, 55.6200017]}
444;Братиславская, вход-выход 2 в южный вестибюль;37.7498276;55.6590471;Братиславская;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:00:00, по 2 пути в 05:49:00; последний поезд по 1 пути в 01:52:00, по 2 пути в 01:12:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:56:00, по 2 пути в 05:42:00; последний поезд по 1 пути в 01:52:00, по 2 пути в 01:12:00";1;3;4;;1774265;{type=Point, coordinates=[37.7498276, 55.6590471]}
466;Дубровка, вход-выход 1 в вестибюль;37.676906;55.718009;Дубровка;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:00:05, по 2 пути в 05:43:20; последний поезд по 1 пути в 01:34:30, по 2 пути в 01:28:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:00:35, по 2 пути в 05:43:10; последний поезд по 1 пути в 01:31:25, по 2 пути в 01:28:30";1;5;6;;1774266;{type=Point, coordinates=[37.676906, 55.718009]}
470;Римская, вход-выход 4 в вестибюль;37.680107;55.746918;Римская;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:44:00; последний поезд по 1 пути в 01:32:20, по 2 пути в 01:32:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 01:31:00, по 2 пути в 01:33:00";3;0;3;14.09.2020-30.12.2020;1774267;{type=Point, coordinates=[37.680107, 55.746918]}
472;Чкаловская, вход-выход 6 в вестибюль;37.6581527;55.7559672;Чкаловская;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:47:00; последний поезд по 1 пути в 01:29:00, по 2 пути в 01:36:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:47:00; последний поезд по 1 пути в 01:29:00, по 2 пути в 01:36:00";6;0;6;;1774268;{type=Point, coordinates=[37.6581527, 55.7559672]}
699;Преображенская площадь, вход-выход 11 в южный вестибюль;37.7142113;55.7952782;Преображенская площадь;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:49:40; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:59:25; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";6;0;6;;1774270;{type=Point, coordinates=[37.7142113, 55.7952782]}
704;Преображенская площадь, вход-выход 4 в северный вестибюль;37.7173709;55.796357;Преображенская площадь;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:49:40; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:59:25; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";4;;4;;1774271;{type=Point, coordinates=[37.7173709, 55.796357]}
705;Преображенская площадь, вход-выход 3 в северный вестибюль;37.717312;55.796439;Преображенская площадь;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:49:40; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:59:25; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";4;;4;;1774272;{type=Point, coordinates=[37.717312, 55.796439]}
709;Черкизовская, выход 1 из южного вестибюля;37.7450544;55.8027286;Черкизовская;Сокольническая линия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:30:45, по 2 пути в 05:44:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 02:03:15";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:30:45, по 2 пути в 05:44:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 02:03:15";0;5;5;14.01.2020-30.04.2020;1774273;{type=Point, coordinates=[37.7450544, 55.8027286]}
724;Жулебино, вход-выход 4 в 1-й вестибюль;37.8542378;55.6842382;Жулебино;Таганско-Краснопресненская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:30, по 2 пути в 05:50:00; последний поезд по 1 пути в 02:00:00, по 2 пути в 01:05:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:25, по 2 пути в 05:40:00; последний поезд по 1 пути в 02:00:00, по 2 пути в 01:05:30";2;1;3;;1774274;{type=Point, coordinates=[37.8542378, 55.6842382]}
728;Лермонтовский проспект, вход-выход 6 в 1-й вестибюль;37.849848;55.702099;Лермонтовский проспект;Таганско-Краснопресненская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:59:00, по 2 пути в 05:42:05; последний поезд по 1 пути в 01:57:00, по 2 пути в 01:08:45";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:59:00, по 2 пути в 05:43:40; последний поезд по 1 пути в 01:57:00, по 2 пути в 01:08:45";2;3;5;;1774275;{type=Point, coordinates=[37.849848, 55.702099]}
729;Лермонтовский проспект, вход-выход 5 в 1-й вестибюль;37.850545;55.701738;Лермонтовский проспект;Таганско-Краснопресненская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:59:00, по 2 пути в 05:42:05; последний поезд по 1 пути в 01:57:00, по 2 пути в 01:08:47";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:59:00, по 2 пути в 05:43:40; последний поезд по 1 пути в 01:57:00, по 2 пути в 01:08:47";2;3;5;;1774276;{type=Point, coordinates=[37.850545, 55.701738]}
732;Лермонтовский проспект, вход-выход 2 во 2-й вестибюль;37.8525934;55.7005819;Лермонтовский проспект;Таганско-Краснопресненская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:59:00, по 2 пути в 05:42:05; последний поезд по 1 пути в 01:57:00, по 2 пути в 01:08:48";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:59:00, по 2 пути в 05:43:40; последний поезд по 1 пути в 01:57:00, по 2 пути в 01:08:48";3;1;4;;1774278;{type=Point, coordinates=[37.8525934, 55.7005819]}
598;Отрадное, вход-выход 6 в южный вестибюль;37.604135;55.862289;Отрадное;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:01:50, по 2 пути в 05:54:25; последний поезд по 1 пути в 01:54:45, по 2 пути в 01:08:29";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:53:50, по 2 пути в 05:48:30; последний поезд по 1 пути в 01:54:45, по 2 пути в 01:08:29";2;1;3;;1774279;{type=Point, coordinates=[37.604135, 55.862289]}
602;Бибирево, вход-выход 5 в южный вестибюль;37.6042175;55.8838921;Бибирево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:04:55, по 2 пути в 05:54:30; последний поезд по 1 пути в 01:57:55, по 2 пути в 01:05:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:10, по 2 пути в 05:44:05; последний поезд по 1 пути в 01:57:55, по 2 пути в 01:05:30";1;3;4;;1774280;{type=Point, coordinates=[37.6042175, 55.8838921]}
605;Бибирево, вход-выход 3 в южный вестибюль;37.604883;55.883398;Бибирево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:04:55, по 2 пути в 05:54:30; последний поезд по 1 пути в 01:57:55, по 2 пути в 01:05:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:10, по 2 пути в 05:44:05; последний поезд по 1 пути в 01:57:55, по 2 пути в 01:05:30";1;3;4;;1774281;{type=Point, coordinates=[37.604883, 55.883398]}
607;Бибирево, вход-выход 2 в северный вестибюль;37.601348;55.884416;Бибирево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:04:55, по 2 пути в 05:54:30; последний поезд по 1 пути в 01:57:55, по 2 пути в 01:05:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:10, по 2 пути в 05:44:05; последний поезд по 1 пути в 01:57:55, по 2 пути в 01:05:30";1;2;3;;1774282;{type=Point, coordinates=[37.601348, 55.884416]}
609;Алтуфьево, вход-выход 8 в южный вестибюль;37.5865234;55.8969868;Алтуфьево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 06:03:15; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:41:05; последний поезд по 2 пути в 01:03:00";2;3;5;;1774283;{type=Point, coordinates=[37.5865234, 55.8969868]}
611;Алтуфьево, вход-выход 6 в южный вестибюль;37.5877304;55.8966671;Алтуфьево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 06:03:15; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:41:05; последний поезд по 2 пути в 01:03:00";2;3;5;;1774284;{type=Point, coordinates=[37.5877304, 55.8966671]}
612;Алтуфьево, вход-выход 3 в северный вестибюль;37.5878807;55.8991659;Алтуфьево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 06:03:15; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:41:05; последний поезд по 2 пути в 01:03:00";1;5;6;;1774285;{type=Point, coordinates=[37.5878807, 55.8991659]}
615;Алтуфьево, вход-выход 1 в северный вестибюль;37.5864325;55.8988252;Алтуфьево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 06:03:15; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:41:05; последний поезд по 2 пути в 01:03:00";1;5;6;;1774286;{type=Point, coordinates=[37.5864325, 55.8988252]}
651;Кропоткинская, вход-выход 2 в северный вестибюль;37.6053881;55.7458379;Кропоткинская;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:45:20, по 2 пути в 05:54:35; последний поезд по 1 пути в 01:26:20, по 2 пути в 01:42:37";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:44:10, по 2 пути в 05:54:55; последний поезд по 1 пути в 01:26:20, по 2 пути в 01:42:37";3;0;3;;1774294;{type=Point, coordinates=[37.6053881, 55.7458379]}
666;Охотный ряд, вход-выход 9 в северный вестибюль;37.617952;55.758783;Охотный ряд;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:41:50, по 2 пути в 05:58:15; последний поезд по 1 пути в 01:23:45, по 2 пути в 01:45:55";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:40, по 2 пути в 05:57:55; последний поезд по 1 пути в 01:23:45, по 2 пути в 01:45:55";0;4;4;;1774298;{type=Point, coordinates=[37.617952, 55.758783]}
681;Чистые пруды, выход 1 из вестибюля;37.6385347;55.7648289;Чистые пруды;Сокольническая линия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:38:00, по 2 пути в 06:01:55; последний поезд по 1 пути в 01:19:40, по 2 пути в 01:48:15";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:36:50, по 2 пути в 06:01:55; последний поезд по 1 пути в 01:19:40, по 2 пути в 01:48:15";4;0;4;;1774302;{type=Point, coordinates=[37.6385347, 55.7648289]}
686;Комсомольская, вход-выход 3 в вестибюль;37.655702;55.774493;Комсомольская;Сокольническая линия;"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:20, по 2 пути в 06:01:20; последний поезд по 1 пути в 01:16:30, по 2 пути в 01:52:30";"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:33:20, по 2 пути в 06:05:10; последний поезд по 1 пути в 01:16:30, по 2 пути в 01:52:30";2;9;11;;1774305;{type=Point, coordinates=[37.655702, 55.774493]}
687;Комсомольская, вход-выход в Казанский вокзал;37.6558441;55.7741984;Комсомольская;Сокольническая линия;"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:20, по 2 пути в 06:01:20; последний поезд по 1 пути в 01:16:30, по 2 пути в 01:52:31";"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:33:20, по 2 пути в 06:05:10; последний поезд по 1 пути в 01:16:30, по 2 пути в 01:52:31";2;9;11;;1774306;{type=Point, coordinates=[37.6558441, 55.7741984]}
688;Комсомольская, выход 3 из объединенного вестибюля;37.6562468;55.7762387;Комсомольская;Сокольническая линия;"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:31:15, по 2 пути в 05:58:00; последний поезд по 1 пути в 01:16:35, по 2 пути в 01:41:10";"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:31:15, по 2 пути в 05:58:00; последний поезд по 1 пути в 01:16:35, по 2 пути в 01:41:10";;;;02.12.2020-17.12.2020;1774307;{type=Point, coordinates=[37.6562468, 55.7762387]}
695;Преображенская площадь, вход-выход 7 в южный вестибюль;37.7138546;55.7963262;Преображенская площадь;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:49:40; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:59:25; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";6;0;6;;1774311;{type=Point, coordinates=[37.7138546, 55.7963262]}
696;Преображенская площадь, вход-выход 8 в южный вестибюль;37.7135247;55.7962682;Преображенская площадь;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:49:40; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:34:55, по 2 пути в 05:59:25; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:59:25";6;0;6;;1774312;{type=Point, coordinates=[37.7135247, 55.7962682]}
397;Белорусская, вход-выход 3 в восточный вестибюль;37.58613;55.777624;Белорусская;Кольцевая линия;открытие в 05:25:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:34:15, по 2 пути в 05:52:45, последний поезд по 1 пути в 01:20:45, по 2 пути в 01:40:00;открытие в 05:25:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:33:20, по 2 пути в 05:54:00, последний поезд по 1 пути в 01:27:30, по 2 пути в 01:46:45;3;6;9;31.10.2019-29.11.2019;1774313;{type=Point, coordinates=[37.58613, 55.777624]}
410;Комсомольская, вход 7 в вестибюль;37.6565984;55.7750909;Комсомольская;Кольцевая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:20, по 2 пути в 05:44:35; последний поезд по 1 пути в 01:27:30, по 2 пути в 01:31:40";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:25, по 2 пути в 05:45:50; последний поезд по 1 пути в 01:35:00, по 2 пути в 01:38:40";;8;8;02.12.2020-17.12.2020;1774317;{type=Point, coordinates=[37.6565984, 55.7750909]}
413;Парк культуры, вход-выход 1 в вестибюль;37.593328;55.735313;Парк культуры;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:51:10; последний поезд по 1 пути в 01:41:50, по 2 пути в 01:18:50";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:45, по 2 пути в 05:40:20; последний поезд по 1 пути в 01:37:05, по 2 пути в 01:25:00";2;6;8;;1774319;{type=Point, coordinates=[37.593328, 55.735313]}
851;Фили, вход-выход 1 из западного вестибюля;37.513817;55.746817;Фили;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:45, по 2 пути в 05:38:05; последний поезд по 1 пути в 01:16:30, по 2 пути в 01:12:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:45, по 2 пути в 05:38:05; последний поезд по 1 пути в 01:16:30, по 2 пути в 01:12:00";3;2;5;;1774323;{type=Point, coordinates=[37.513817, 55.746817]}
852;Фили, вход-выход 2 из западного вестибюля;37.51408;55.746908;Фили;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:45, по 2 пути в 05:38:05; последний поезд по 1 пути в 01:16:30, по 2 пути в 01:12:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:45, по 2 пути в 05:38:05; последний поезд по 1 пути в 01:16:30, по 2 пути в 01:12:00";3;2;5;;1774324;{type=Point, coordinates=[37.51408, 55.746908]}
858;Александровский сад, вход-выход 4 в восточный вестибюль (к кассам);37.611553;55.7522387;Александровский сад;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в сторону станции метро «Кунцевская» в 05:44:30, в сторону станции «Международная» по 1 пути в 05:56:30; последний поезд по 2 пути в сторону станции метро «Кунцевская» в 01:03:00, в сторону станции «Международная» по 2 пути в 01:07:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в сторону станции метро «Кунцевская» в 05:53:30, в сторону станции «Международная» по 1 пути в 05:56:00; последний поезд по 2 пути в сторону станции метро «Кунцевская» в 01:03:00, в сторону станции «Международная» по 1 пути в 01:08:00";2;4;6;;1774326;{type=Point, coordinates=[37.611553, 55.7522387]}
870;Выставочная, вход-выход 5 в вестибюль со стороны моста Багратион;37.543971;55.748092;Выставочная;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:07:40, по 2 пути в 05:56:00; последний поезд по 1 пути в 01:18:50, по 2 пути в 01:06:50";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:25, по 2 пути в 05:47:35; последний поезд по 1 пути в 01:19:20, по 2 пути в 01:06:50";1;2;3;;1774328;{type=Point, coordinates=[37.543971, 55.748092]}
873;Выставочная, вход-выход 4 в вестибюль со стороны Экспоцентра;37.542796;55.750071;Выставочная;Филёвская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:07:40, по 2 пути в 05:56:00; последний поезд по 1 пути в 01:18:50, по 2 пути в 01:06:50";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:25, по 2 пути в 05:47:35; последний поезд по 1 пути в 01:19:20, по 2 пути в 01:06:50";1;3;4;;1774329;{type=Point, coordinates=[37.542796, 55.750071]}
154;Автозаводская, вход-выход 1 в южный вестибюль;37.6573197;55.7064354;Автозаводская;Замоскворецкая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:43:35; последний поезд по 1 пути в 01:31:20, по 2 пути в 01:38:50";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:43:35; последний поезд по 1 пути в 01:31:20, по 2 пути в 01:38:50";;4;4;;1774330;{type=Point, coordinates=[37.6573197, 55.7064354]}
614;Алтуфьево, вход-выход 2 в северный вестибюль;37.5864266;55.8992238;Алтуфьево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 06:03:15; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:41:05; последний поезд по 2 пути в 01:03:00";1;5;6;;1774332;{type=Point, coordinates=[37.5864266, 55.8992238]}
608;Алтуфьево, вход-выход 7 в южный вестибюль;37.5865178;55.8967211;Алтуфьево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 06:03:15; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:41:05; последний поезд по 2 пути в 01:03:00";2;3;5;;1774333;{type=Point, coordinates=[37.5865178, 55.8967211]}
610;Алтуфьево, вход-выход 5 в южный вестибюль;37.5877138;55.8970019;Алтуфьево;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 06:03:15; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:41:05; последний поезд по 2 пути в 01:03:00";2;3;5;;1774334;{type=Point, coordinates=[37.5877138, 55.8970019]}
